source,target,tweet_id,type,weight
real_viratpatel,Aarti85907573,1.24177E+18,retweet,1584896438
real_viratpatel,SehrawatSemi,1.24177E+18,retweet,1584894971
real_viratpatel,sapnasaini2017,1.24177E+18,retweet,1584895871
real_viratpatel,SmairaMalik,1.24175E+18,retweet,1584891360
real_viratpatel,VikramY99424864,1.24177E+18,retweet,1584895011
real_viratpatel,Ramvir47058914,1.24177E+18,retweet,1584895534
real_viratpatel,SaintRampalJiM,1.24175E+18,mention,1584891331
real_viratpatel,PMOIndia,1.24176E+18,mention,1584894807
real_viratpatel,SatlokChannel,1.24177E+18,mention,1584895241
real_viratpatel,WHO,1.24176E+18,mention,1584894758
real_viratpatel,sachinrao02,1.24177E+18,retweet,1584895839
real_viratpatel,Poonamd10202824,1.24177E+18,retweet,1584896463
real_viratpatel,RajpootRekha1,1.24178E+18,retweet,1584898004
DasiYuvika,ManuGup62285457,1.24178E+18,retweet,1584898461
DasiYuvika,narendramodi,1.24178E+18,mention,1584898351
DasiYuvika,ManjuDa20632746,1.24177E+18,retweet,1584895973
DasiYuvika,Mihel26712451,1.24177E+18,retweet,1584895982
DasiYuvika,29Surendera,1.24179E+18,retweet,1584900321
DasiYuvika,SaintRampalJiM,1.24178E+18,mention,1584899368
DasiYuvika,PMOIndia,1.24178E+18,mention,1584899241
DasiYuvika,DassLakha,1.24178E+18,retweet,1584898741
DasiYuvika,Sonu24121141,1.24179E+18,retweet,1584899856
DasiYuvika,KishorB32517083,1.24179E+18,retweet,1584900376
DasiYuvika,harikeshkait,1.2418E+18,retweet,1584904142
DasiYuvika,Bhanuda33024381,1.24178E+18,retweet,1584898557
DasiYuvika,sunilpa91586085,1.24179E+18,retweet,1584899803
PriyaKundu01,SaintRampalJiM,1.24177E+18,mention,1584896902
PriyaKundu01,narendramodi,1.24179E+18,mention,1584899897
PriyaKundu01,PMOIndia,1.24179E+18,mention,1584899768
PriyaKundu01,SumitDass12,1.24179E+18,retweet,1584900382
RD45788948,SaintRampalJiM,1.24169E+18,mention,1584877567
RD45788948,Vansh77560784,1.24176E+18,retweet,1584893920
RD45788948,narendramodi,1.24174E+18,mention,1584888867
RD45788948,PMOIndia,1.24176E+18,mention,1584894313
RD45788948,SureshK39592045,1.24176E+18,retweet,1584894025
RD45788948,SonuKabaddi5,1.24176E+18,retweet,1584894423
Harish7Sethi,3M7HD0wL4IuSCg1,1.24169E+18,retweet,1584877413
Harish7Sethi,narendramodi,1.2417E+18,mention,1584878692
Harish7Sethi,Y1UxIPgByghtlv1,1.24169E+18,retweet,1584877203
Harish7Sethi,Pravind66972489,1.24169E+18,retweet,1584876969
Harish7Sethi,R_D_Shahpura,1.24169E+18,retweet,1584877184
Harish7Sethi,SaintRampalJiM,1.24174E+18,mention,1584888529
Harish7Sethi,Manjumalik1951,1.24175E+18,retweet,1584891782
Harish7Sethi,Gsr08863473,1.24172E+18,retweet,1584883471
Harish7Sethi,RohitSh82883632,1.24169E+18,retweet,1584876858
Harish7Sethi,PankajN69713310,1.24169E+18,retweet,1584877054
Harish7Sethi,RAJVINDERdass5,1.24169E+18,retweet,1584877844
Harish7Sethi,Dharmen20701426,1.24169E+18,retweet,1584877193
Harish7Sethi,SUMITDA33341160,1.24169E+18,retweet,1584877164
Harish7Sethi,DasPravinder,1.2417E+18,retweet,1584878309
Harish7Sethi,SrBachchan,1.24175E+18,mention,1584891383
Harish7Sethi,Subhash91266048,1.24172E+18,retweet,1584883313
Harish7Sethi,DasDalsher,1.24171E+18,retweet,1584880601
Harish7Sethi,AmitKum70934026,1.24169E+18,retweet,1584877410
Harish7Sethi,R7665144195,1.24169E+18,retweet,1584877150
Harish7Sethi,Rampalsangwan4,1.2417E+18,retweet,1584878725
Harish7Sethi,LalitMidi,1.2417E+18,retweet,1584878433
Harish7Sethi,harikeshkait,1.24181E+18,retweet,1584904611
Harish7Sethi,Baljeet96126377,1.2417E+18,retweet,1584878302
Harish7Sethi,RAJENDR92474055,1.2417E+18,retweet,1584879858
RakeshM58951708,2qRanjeetsingh,1.24176E+18,retweet,1584893117
RakeshM58951708,RakeshK19361568,1.24175E+18,retweet,1584892343
KishorB32517083,narendramodi,1.24173E+18,mention,1584886137
KishorB32517083,SaintRampalJiM,1.24179E+18,mention,1584901027
KishorB32517083,PappuVeer,1.24179E+18,retweet,1584901117
Pinky37354938,Rajeshkhanguda1,1.2417E+18,retweet,1584880078
Pinky37354938,Yudhvir38581243,1.2417E+18,retweet,1584880376
Pinky37354938,SaintRampalJiM,1.2417E+18,mention,1584880003
Pinky37354938,kirtipatel9456,1.24175E+18,retweet,1584890647
Pinky37354938,ajit88868707,1.2417E+18,retweet,1584879128
RamKuma48501559,SaintRampalJiM,1.24174E+18,mention,1584887937
RamKuma48501559,nitishssg,1.24173E+18,retweet,1584887567
RamKuma48501559,SatlokChannel,1.24174E+18,mention,1584887937
RamKuma48501559,PMOIndia,1.24173E+18,mention,1584886817
RamKuma48501559,AmitShah,1.24173E+18,mention,1584886817
RamKuma48501559,aajtak,1.24173E+18,mention,1584886817
Mukeshkumawat92,VineshKumar695,1.24175E+18,retweet,1584891163
Mukeshkumawat92,DahiyaKayamat,1.24176E+18,retweet,1584893027
Mukeshkumawat92,Rinku82730958,1.24175E+18,retweet,1584891860
Mukeshkumawat92,Manohar78136913,1.24175E+18,retweet,1584892311
Mukeshkumawat92,AayshaSingh7,1.24179E+18,retweet,1584901599
Mukeshkumawat92,0sX52NTwPk01BIK,1.24175E+18,retweet,1584890792
Mukeshkumawat92,sunildass7935,1.24175E+18,retweet,1584890383
Mukeshkumawat92,RajeshD52214967,1.24177E+18,retweet,1584895686
Mukeshkumawat92,DassDeepak2,1.24174E+18,retweet,1584888730
Mukeshkumawat92,SaintRampalJiM,1.24174E+18,mention,1584888482
Mukeshkumawat92,mr_shunty,1.24179E+18,retweet,1584899786
Mukeshkumawat92,Kanika29529950,1.24175E+18,retweet,1584891924
Mukeshkumawat92,AshokKo95141373,1.24175E+18,retweet,1584891152
Mukeshkumawat92,JasmarDass,1.24175E+18,retweet,1584892121
Mukeshkumawat92,Bhanuda33024381,1.24174E+18,retweet,1584889131
Mukeshkumawat92,lovegodjineha1,1.24174E+18,retweet,1584889004
0sX52NTwPk01BIK,ABPNews,1.24176E+18,mention,1584893421
0sX52NTwPk01BIK,PMOIndia,1.2417E+18,mention,1584879865
0sX52NTwPk01BIK,SehrawatSemi,1.24177E+18,retweet,1584895110
0sX52NTwPk01BIK,PihuTha76338303,1.24176E+18,retweet,1584893239
0sX52NTwPk01BIK,aajtak,1.24175E+18,mention,1584890663
0sX52NTwPk01BIK,Kabeerputra,1.24175E+18,retweet,1584890690
VijayDasPawar,SaintRampalJiM,1.2417E+18,mention,1584879057
VijayDasPawar,Priti77226473,1.24171E+18,retweet,1584880745
VijayDasPawar,narendramodi,1.24171E+18,reply,1584881007
VijayDasPawar,AmitShah,1.24172E+18,mention,1584883943
VijayDasPawar,SatlokChannel,1.24172E+18,mention,1584883943
VijayDasPawar,PMOIndia,1.24172E+18,mention,1584883943
VijayDasPawar,RevaRamPatel8,1.2417E+18,retweet,1584880289
VijayDasPawar,Rumitkumar10,1.24171E+18,retweet,1584881095
VijayDasPawar,nitishssg,1.24172E+18,retweet,1584885222
VijayPa70389758,SaintRampalJiM,1.2417E+18,mention,1584878177
VijayPa70389758,PMOIndia,1.2417E+18,mention,1584878177
amarshee_dass,SaintRampalJiM,1.2417E+18,mention,1584879295
Charan31710883,PMOIndia,1.24172E+18,mention,1584884187
DasiMahak,Subhash35137121,1.24175E+18,retweet,1584890951
DasiMahak,Bajaj86907376,1.24173E+18,retweet,1584886035
DasiMahak,Banwari08626754,1.24174E+18,retweet,1584889124
DasiMahak,PMOIndia,1.24175E+18,mention,1584890782
DasiMahak,ishendra1234,1.24173E+18,retweet,1584887545
dNxUAObEdqRgKS6,SonuDas0009497,1.24171E+18,retweet,1584881077
dNxUAObEdqRgKS6,Mituu38218191,1.2417E+18,retweet,1584880119
dNxUAObEdqRgKS6,narendramodi,1.24173E+18,mention,1584885769
dNxUAObEdqRgKS6,RajeshK82647927,1.2417E+18,retweet,1584880253
dNxUAObEdqRgKS6,Bharpur22221584,1.24171E+18,retweet,1584880658
dNxUAObEdqRgKS6,SaintRampalJiM,1.24171E+18,mention,1584881626
dNxUAObEdqRgKS6,RajeshK05083259,1.24172E+18,retweet,1584883228
dNxUAObEdqRgKS6,MaheshP37502582,1.24176E+18,retweet,1584893319
dNxUAObEdqRgKS6,PMOIndia,1.24171E+18,mention,1584881626
dNxUAObEdqRgKS6,DassRohit5,1.24174E+18,retweet,1584888314
dNxUAObEdqRgKS6,MotiRam23749880,1.24174E+18,retweet,1584889716
Ayush50511626,rashtrapatibhvn,1.2417E+18,mention,1584879735
Ayush50511626,PMOIndia,1.24171E+18,mention,1584882720
Pushpa_sharma_,3M7HD0wL4IuSCg1,1.24171E+18,retweet,1584881124
Pushpa_sharma_,narendramodi,1.24175E+18,mention,1584890197
Pushpa_sharma_,Sunny10706358,1.24174E+18,retweet,1584889055
Pushpa_sharma_,Rakesh43743416,1.24172E+18,retweet,1584883092
Pushpa_sharma_,PrinceP27958596,1.24175E+18,retweet,1584890793
Pushpa_sharma_,Joginde04547056,1.24176E+18,retweet,1584892453
Pushpa_sharma_,Ranjit03924639,1.2417E+18,retweet,1584879886
Pushpa_sharma_,Sonu24121141,1.24176E+18,retweet,1584892874
Pushpa_sharma_,RishuSh43803334,1.24171E+18,retweet,1584881991
Pushpa_sharma_,mehra_harshdeep,1.2417E+18,retweet,1584879168
Pushpa_sharma_,KaitHarikesh,1.24181E+18,retweet,1584905146
Pushpa_sharma_,VishavjeetKans2,1.24173E+18,retweet,1584886675
Pushpa_sharma_,RaviKum61739091,1.2417E+18,retweet,1584879885
Pushpa_sharma_,Vijeshsiwal9,1.2417E+18,retweet,1584879595
Pushpa_sharma_,dass_devilal,1.24176E+18,retweet,1584892923
Pushpa_sharma_,Mithile20045677,1.2417E+18,retweet,1584878328
Pushpa_sharma_,HPratyaksh,1.24173E+18,retweet,1584885435
Pushpa_sharma_,SHEETAL10948164,1.24175E+18,retweet,1584890621
Pushpa_sharma_,Rameshwer05,1.24176E+18,retweet,1584892650
Pushpa_sharma_,Deewan2245203,1.24177E+18,retweet,1584895013
Pushpa_sharma_,AnjuRan65013705,1.24174E+18,retweet,1584889581
Pushpa_sharma_,Indardas11,1.24171E+18,retweet,1584882681
Pushpa_sharma_,AnilVas43121578,1.24177E+18,retweet,1584896938
Pushpa_sharma_,Rajvind18349791,1.24175E+18,retweet,1584890864
Pushpa_sharma_,Neha75820131,1.24175E+18,retweet,1584890920
Pushpa_sharma_,Moolcha08129070,1.24177E+18,retweet,1584896018
Pushpa_sharma_,Kabir00802845,1.24174E+18,retweet,1584889775
Pushpa_sharma_,Lal_bahadur_,1.24177E+18,retweet,1584895468
Pushpa_sharma_,InderdassR,1.24173E+18,retweet,1584885719
Pushpa_sharma_,Uttam88360790,1.24171E+18,retweet,1584880945
Pushpa_sharma_,Sandeep53724582,1.24175E+18,retweet,1584891919
Pushpa_sharma_,Ranjeet314,1.24176E+18,retweet,1584893489
Pushpa_sharma_,KhemRaj81309118,1.24171E+18,retweet,1584882867
Pushpa_sharma_,dhananj38454378,1.24173E+18,retweet,1584886595
Pushpa_sharma_,Ssindhwani1,1.24175E+18,retweet,1584891616
Pushpa_sharma_,VineshChhitra,1.2417E+18,retweet,1584878366
Pushpa_sharma_,dass_chanda,1.2417E+18,retweet,1584879590
Pushpa_sharma_,Sweety39846401,1.24176E+18,retweet,1584894529
Pushpa_sharma_,RohitSh82883632,1.2417E+18,retweet,1584878534
Pushpa_sharma_,sunilpa91586085,1.24179E+18,retweet,1584900251
Pushpa_sharma_,SaintRampalJiM,1.24171E+18,mention,1584882047
Pushpa_sharma_,Chander29160038,1.24179E+18,retweet,1584901301
Pushpa_sharma_,NareshD88837538,1.24175E+18,retweet,1584891100
Pushpa_sharma_,SumanDa01245562,1.2417E+18,retweet,1584880004
Pushpa_sharma_,TulsiVasava2,1.24172E+18,retweet,1584883475
Pushpa_sharma_,sunilbvarma143,1.24175E+18,retweet,1584890541
Pushpa_sharma_,SheoranManita,1.24175E+18,retweet,1584891171
Pushpa_sharma_,MeenuRa46513211,1.24171E+18,retweet,1584881190
Pushpa_sharma_,PMOIndia,1.2417E+18,mention,1584879261
Pushpa_sharma_,Banwari08626754,1.24181E+18,retweet,1584905458
Pushpa_sharma_,RevaRamPatel8,1.24174E+18,retweet,1584888805
Pushpa_sharma_,RajpootRekha1,1.24176E+18,retweet,1584894192
Pushpa_sharma_,suniladasi4,1.24176E+18,retweet,1584893865
Pushpa_sharma_,lovegodjineha1,1.24175E+18,retweet,1584891027
Pushpa_sharma_,sachinrao02,1.24176E+18,retweet,1584892741
NehaSha28901800,WHO,1.24173E+18,mention,1584886196
NehaSha28901800,P9466692702,1.24173E+18,retweet,1584886147
NehaSha28901800,ks727698,1.24173E+18,retweet,1584887572
NehaSha28901800,RajeshS07000862,1.24175E+18,retweet,1584890839
NehaSha28901800,Vivek03224254,1.24174E+18,retweet,1584889641
NehaSha28901800,Nehadan35893503,1.24173E+18,retweet,1584887261
NehaSha28901800,AzadPar83561128,1.24173E+18,retweet,1584885436
NehaSha28901800,RajeshD52214967,1.24174E+18,retweet,1584889860
NehaSha28901800,narendramodi,1.24173E+18,reply,1584886501
NehaSha28901800,PMOIndia,1.24173E+18,mention,1584886196
NehaSha28901800,ArmaanK95063412,1.24178E+18,retweet,1584898430
NehaSha28901800,Ssindhwani1,1.24175E+18,retweet,1584891993
NehaSha28901800,Aayra81602161,1.24172E+18,retweet,1584885246
NehaSha28901800,Rajende93248730,1.24175E+18,retweet,1584890608
DaasLalit,Anubhav9779,1.24178E+18,retweet,1584898727
DaasLalit,OfficialDavil,1.2417E+18,retweet,1584878397
DaasLalit,SudeshDasi3,1.24177E+18,retweet,1584895902
DaasLalit,Abhishe67931952,1.2417E+18,retweet,1584879836
DaasLalit,cooldahiya1234,1.24173E+18,retweet,1584886054
DaasLalit,Manjeet41014328,1.2417E+18,retweet,1584878391
DaasLalit,VedpalDhanda,1.24175E+18,retweet,1584891290
DaasLalit,PMOIndia,1.24172E+18,mention,1584883111
DaasLalit,Riya86588025,1.24174E+18,retweet,1584889464
DaasLalit,AMITKUMARKHIC10,1.2417E+18,retweet,1584879737
DaasLalit,DeepakR80892810,1.2417E+18,retweet,1584879581
DaasLalit,GraceofKabir,1.24171E+18,retweet,1584881860
DaasLalit,Bhanuda33024381,1.24172E+18,retweet,1584883407
PinkiVe44132527,aniketsinhmar,1.24177E+18,retweet,1584895426
PinkiVe44132527,narendramodi,1.24177E+18,mention,1584895569
PinkiVe44132527,PMOIndia,1.24177E+18,mention,1584895702
PinkiVe44132527,Subhash91266048,1.24172E+18,retweet,1584884562
PinkiVe44132527,sachinrao02,1.24177E+18,retweet,1584895738
SehrawatSemi,WHO,1.24179E+18,mention,1584901905
SehrawatSemi,SaintRampalJiM,1.24179E+18,mention,1584901905
SehrawatSemi,PMOIndia,1.24179E+18,mention,1584901905
VikramK35793048,narendramodi,1.2417E+18,mention,1584878763
iam_dkushwaha,Mahima26834897,1.24172E+18,retweet,1584885051
iam_dkushwaha,Rajende11418513,1.24174E+18,retweet,1584889627
iam_dkushwaha,SATISHK17649998,1.24176E+18,retweet,1584893638
iam_dkushwaha,Keshav19410415,1.24173E+18,retweet,1584886046
iam_dkushwaha,Pawanhimani1078,1.24171E+18,retweet,1584880881
iam_dkushwaha,ChiranjivTrived,1.24173E+18,retweet,1584886200
iam_dkushwaha,MRambir,1.24174E+18,retweet,1584889990
iam_dkushwaha,Shikha01226240,1.24171E+18,retweet,1584881393
iam_dkushwaha,SaintRampalJiM,1.24171E+18,mention,1584880836
iam_dkushwaha,VickyJi80917886,1.24174E+18,retweet,1584889287
iam_dkushwaha,Poonamd10202824,1.24178E+18,retweet,1584897729
iam_dkushwaha,Vivek03224254,1.24174E+18,retweet,1584889261
iam_dkushwaha,Bhanuda33024381,1.24172E+18,retweet,1584883386
iam_dkushwaha,Manjeet59659133,1.24169E+18,retweet,1584877172
iam_dkushwaha,Inderjeetdass3,1.24173E+18,retweet,1584887009
iam_dkushwaha,Kuldeep64221306,1.24174E+18,retweet,1584888598
iam_dkushwaha,DrRaj42945208,1.24174E+18,retweet,1584887796
iam_dkushwaha,RajeshD52214967,1.24174E+18,retweet,1584888245
iam_dkushwaha,quityanjali,1.24171E+18,retweet,1584882144
iam_dkushwaha,AshokKo95141373,1.24171E+18,retweet,1584881933
iam_dkushwaha,GurdeepKaur1956,1.24171E+18,retweet,1584881921
iam_dkushwaha,Aayra81602161,1.2418E+18,retweet,1584902060
iam_dkushwaha,Rhauldev,1.24175E+18,retweet,1584890339
iam_dkushwaha,MonuKum69059269,1.24173E+18,retweet,1584887452
iam_dkushwaha,Satenderkumar61,1.24177E+18,retweet,1584897064
iam_dkushwaha,Vanshik63411165,1.24171E+18,retweet,1584881114
iam_dkushwaha,Savita18625649,1.24176E+18,retweet,1584894175
iam_dkushwaha,RajbetiSingh,1.24174E+18,retweet,1584889182
iam_dkushwaha,SunilDasManikp5,1.24173E+18,retweet,1584886751
iam_dkushwaha,VikashD06257890,1.24175E+18,retweet,1584891242
iam_dkushwaha,DarbariDass,1.24176E+18,retweet,1584894279
iam_dkushwaha,Kabeerisgod,1.24172E+18,mention,1584883064
iam_dkushwaha,PMOIndia,1.24172E+18,mention,1584883064
iam_dkushwaha,rajudas28510489,1.24171E+18,retweet,1584881671
iam_dkushwaha,RakeshDabla13,1.24175E+18,retweet,1584890829
iam_dkushwaha,Sonidasi7,1.24173E+18,retweet,1584886809
iam_dkushwaha,HimalDas7,1.24174E+18,retweet,1584888824
iam_dkushwaha,Real_Rohit98,1.24171E+18,retweet,1584882482
iam_dkushwaha,Kuldeep48989301,1.24171E+18,retweet,1584881069
iam_dkushwaha,RajKuma82993885,1.24175E+18,retweet,1584891298
iam_dkushwaha,Parveen36939372,1.2417E+18,retweet,1584879783
iam_dkushwaha,Subhash35137121,1.24172E+18,retweet,1584885143
iam_dkushwaha,SheoranManita,1.24175E+18,retweet,1584891094
iam_dkushwaha,Charan31710883,1.24171E+18,retweet,1584880709
iam_dkushwaha,SemiShishpal,1.24173E+18,retweet,1584886500
iam_dkushwaha,Ajaydassanchore,1.24175E+18,retweet,1584891092
iam_dkushwaha,Sangeet43316237,1.24171E+18,retweet,1584882196
iam_dkushwaha,Sunitasindhwan2,1.24172E+18,retweet,1584884491
iam_dkushwaha,Geetu14039593,1.24173E+18,retweet,1584886355
iam_dkushwaha,DurgPal61218480,1.24175E+18,retweet,1584890525
iam_dkushwaha,RishuSh43803334,1.2417E+18,retweet,1584879373
iam_dkushwaha,Golu81704202,1.24172E+18,retweet,1584884796
iam_dkushwaha,KomalDa71826592,1.24176E+18,retweet,1584894747
iam_dkushwaha,Sushila60274761,1.24176E+18,retweet,1584894047
iam_dkushwaha,ReenaSa98913327,1.24176E+18,retweet,1584893995
iam_dkushwaha,Lal_bahadur_,1.24171E+18,retweet,1584880590
iam_dkushwaha,Kudp5,1.24171E+18,retweet,1584882113
iam_dkushwaha,RamKuma48501559,1.2417E+18,retweet,1584879902
iam_dkushwaha,dass_devilal,1.24174E+18,retweet,1584889703
iam_dkushwaha,AmitJan52838093,1.24174E+18,retweet,1584889391
iam_dkushwaha,suniladasi4,1.24175E+18,retweet,1584890472
iam_dkushwaha,DasPravinder,1.24173E+18,retweet,1584885810
iam_dkushwaha,PriyaKundu01,1.24179E+18,retweet,1584899693
iam_dkushwaha,RahulKori_24,1.24177E+18,retweet,1584895734
iam_dkushwaha,VikuJi2,1.24171E+18,retweet,1584882563
iam_dkushwaha,KirtiTh30814739,1.24178E+18,retweet,1584899064
iam_dkushwaha,NDTiwari123456,1.24177E+18,retweet,1584895860
iam_dkushwaha,Y1UxIPgByghtlv1,1.2417E+18,retweet,1584879883
iam_dkushwaha,Kabeerputra,1.24175E+18,retweet,1584890445
iam_dkushwaha,Ompraka45041282,1.24173E+18,retweet,1584885408
iam_dkushwaha,Neha75820131,1.24172E+18,retweet,1584885219
iam_dkushwaha,ChetanVankar4,1.24175E+18,retweet,1584890890
iam_dkushwaha,Ranaus20,1.24178E+18,retweet,1584898782
iam_dkushwaha,NareshSinghma19,1.24177E+18,retweet,1584897010
iam_dkushwaha,AarohiMalik2,1.24175E+18,retweet,1584891401
iam_dkushwaha,NAMANKu74021040,1.24174E+18,retweet,1584887915
iam_dkushwaha,Mihel26712451,1.24174E+18,retweet,1584888242
iam_dkushwaha,birbhan_saini,1.2417E+18,retweet,1584878569
iam_dkushwaha,ManishaLakshka1,1.24171E+18,retweet,1584881354
iam_dkushwaha,DileepJaimaa47,1.24171E+18,retweet,1584881272
iam_dkushwaha,Assn2000gmailc1,1.2417E+18,retweet,1584879495
iam_dkushwaha,Chandra50301363,1.24172E+18,retweet,1584883727
iam_dkushwaha,Indraje07219862,1.24175E+18,retweet,1584892109
iam_dkushwaha,Rajnish26606910,1.24178E+18,retweet,1584899573
iam_dkushwaha,das_anad,1.24173E+18,retweet,1584886883
iam_dkushwaha,Jyotikame1,1.24175E+18,retweet,1584891925
iam_dkushwaha,BelievableGyan,1.24177E+18,retweet,1584895898
iam_dkushwaha,Krishan51494756,1.24172E+18,retweet,1584885137
iam_dkushwaha,TulsiRamDewanga,1.24174E+18,retweet,1584888767
iam_dkushwaha,GeetaDa29752619,1.24171E+18,retweet,1584882360
iam_dkushwaha,Karambi1980,1.24175E+18,retweet,1584892223
iam_dkushwaha,Kuldeep75693504,1.24176E+18,retweet,1584894499
iam_dkushwaha,Shobha35195901,1.2417E+18,retweet,1584878228
iam_dkushwaha,Ayush50511626,1.24171E+18,retweet,1584882496
iam_dkushwaha,Hema66813035,1.24172E+18,retweet,1584882955
iam_dkushwaha,AartiKu02463065,1.24174E+18,retweet,1584888909
iam_dkushwaha,nitishssg,1.24173E+18,retweet,1584887567
iam_dkushwaha,MukeshD69876702,1.2417E+18,retweet,1584880245
iam_dkushwaha,Banwari08626754,1.24172E+18,retweet,1584884586
iam_dkushwaha,Rajeshkhanguda1,1.24175E+18,retweet,1584891320
iam_dkushwaha,Baljeet96126377,1.24175E+18,retweet,1584890747
iam_dkushwaha,DassRohit5,1.24172E+18,retweet,1584885078
iam_dkushwaha,narendramodi,1.2417E+18,mention,1584878132
iam_dkushwaha,OnkarBanjara3,1.24174E+18,retweet,1584888925
iam_dkushwaha,VikramK35793048,1.24169E+18,retweet,1584877565
iam_dkushwaha,Akansha_98ra,1.24175E+18,retweet,1584892228
iam_dkushwaha,Jhumnath4,1.24187E+18,retweet,1584920058
iam_dkushwaha,RajkumarPainter,1.24172E+18,retweet,1584882954
iam_dkushwaha,Sonu24121141,1.24177E+18,retweet,1584897146
iam_dkushwaha,KamalnarayanD20,1.24169E+18,retweet,1584878079
iam_dkushwaha,mehra_harshdeep,1.24175E+18,retweet,1584891318
iam_dkushwaha,JasmarDass,1.24175E+18,retweet,1584890054
iam_dkushwaha,RAJVINDERdass5,1.24169E+18,retweet,1584877830
iam_dkushwaha,Dharmen20701426,1.24173E+18,retweet,1584887661
iam_dkushwaha,dhimanshab,1.24171E+18,retweet,1584881714
iam_dkushwaha,SanjayD58031256,1.24175E+18,retweet,1584892176
iam_dkushwaha,RohitKu09251022,1.2417E+18,retweet,1584878483
iam_dkushwaha,DasbabliMeena,1.2417E+18,retweet,1584878438
iam_dkushwaha,Bhoopen64884713,1.2417E+18,retweet,1584879478
iam_dkushwaha,DassJasvinder,1.24169E+18,retweet,1584876948
iam_dkushwaha,Ayush06531307,1.24172E+18,retweet,1584883090
iam_dkushwaha,SatishK23636294,1.24175E+18,retweet,1584890810
iam_dkushwaha,PriyaSi46570066,1.24172E+18,retweet,1584884644
iam_dkushwaha,Qt_Neha,1.24173E+18,retweet,1584886899
iam_dkushwaha,DeepBha08734339,1.2417E+18,retweet,1584879475
iam_dkushwaha,NareshSinghma20,1.24176E+18,retweet,1584893253
iam_dkushwaha,Rajvind18349791,1.24171E+18,retweet,1584882620
iam_dkushwaha,Drb_29,1.24174E+18,retweet,1584889577
iam_dkushwaha,Keshav34594590,1.24171E+18,retweet,1584881913
iam_dkushwaha,Anjalid98216739,1.24171E+18,retweet,1584881746
iam_dkushwaha,Manohar78136913,1.24171E+18,retweet,1584880663
iam_dkushwaha,satisharsanadas,1.24173E+18,retweet,1584887163
iam_dkushwaha,bhardajp,1.24178E+18,retweet,1584897618
iam_dkushwaha,sunildass99,1.24175E+18,retweet,1584890231
iam_dkushwaha,Guruji_1526,1.24169E+18,retweet,1584876925
iam_dkushwaha,viPuLku43874174,1.2417E+18,retweet,1584878784
iam_dkushwaha,VishavjeetKans2,1.24173E+18,retweet,1584886982
iam_dkushwaha,dassi_kajal,1.24187E+18,retweet,1584919592
iam_dkushwaha,MohanSThakur2,1.24174E+18,retweet,1584887821
iam_dkushwaha,JaydevSaha7,1.24172E+18,retweet,1584883416
iam_dkushwaha,sattu_dass,1.24175E+18,retweet,1584890886
iam_dkushwaha,GulshanDass15,1.24171E+18,retweet,1584882027
iam_dkushwaha,RajuOnkare,1.24169E+18,retweet,1584877819
iam_dkushwaha,Rajeshd77245499,1.2417E+18,retweet,1584878413
iam_dkushwaha,ishendra1234,1.24171E+18,retweet,1584880796
iam_dkushwaha,VR4695076610,1.24175E+18,retweet,1584891998
iam_dkushwaha,HemantDass18,1.24173E+18,retweet,1584887142
iam_dkushwaha,AbbooKori,1.24172E+18,retweet,1584882994
iam_dkushwaha,aniketsinhmar,1.24171E+18,retweet,1584882499
iam_dkushwaha,78q40MDET8S59OV,1.24169E+18,retweet,1584877300
iam_dkushwaha,DeepakD45128876,1.24175E+18,retweet,1584891544
iam_dkushwaha,susheel99595486,1.24174E+18,retweet,1584888931
iam_dkushwaha,UnsKaloh,1.24175E+18,retweet,1584891791
iam_dkushwaha,RajKuma28504997,1.24172E+18,retweet,1584883266
iam_dkushwaha,ParamjeetDass95,1.24174E+18,retweet,1584888251
iam_dkushwaha,Rakesh43743416,1.24175E+18,retweet,1584890430
iam_dkushwaha,SUPREME88724123,1.24175E+18,retweet,1584890305
iam_dkushwaha,AshaRan27949864,1.24174E+18,retweet,1584889183
iam_dkushwaha,KavitaSahoo,1.24171E+18,retweet,1584882398
iam_dkushwaha,23b7ee957cac4d9,1.2417E+18,retweet,1584879192
iam_dkushwaha,dass_jasmar,1.24175E+18,retweet,1584890895
iam_dkushwaha,9812757522sunil,1.24173E+18,retweet,1584887007
iam_dkushwaha,Ajitdas54485270,1.24171E+18,retweet,1584882669
iam_dkushwaha,Bhautik_ptl,1.24171E+18,retweet,1584880622
iam_dkushwaha,Sureshd48243485,1.24178E+18,retweet,1584897301
iam_dkushwaha,Manjeet37835133,1.24171E+18,retweet,1584881165
iam_dkushwaha,HunnyNeeraj1,1.2417E+18,retweet,1584878592
iam_dkushwaha,Prince19574527,1.24175E+18,retweet,1584890064
iam_dkushwaha,PinkiDassi3,1.24174E+18,retweet,1584889551
iam_dkushwaha,Manishasisodi15,1.24171E+18,retweet,1584881057
iam_dkushwaha,HimanshuKabir4,1.24173E+18,retweet,1584887286
iam_dkushwaha,RssInderjeet,1.24176E+18,retweet,1584893417
iam_dkushwaha,VKDass11,1.24176E+18,retweet,1584893613
iam_dkushwaha,Ompraka74518667,1.24173E+18,retweet,1584886106
iam_dkushwaha,DassSudhar,1.24172E+18,retweet,1584883401
iam_dkushwaha,Riya86588025,1.24172E+18,retweet,1584883441
iam_dkushwaha,vinodku12168917,1.2417E+18,retweet,1584880177
iam_dkushwaha,InderdassR,1.2417E+18,retweet,1584878651
